"UCC","AMOUNT","IMPNUM","NEWID","PUB_FLAG","AMOUNT_"
"980000",47000,"3",2882632,"1",
"980000",47000,"4",2882632,"1",
"980000",47000,"5",2882632,"1",
"980070",47000,"1",2882632,"1",
"980070",47000,"2",2882632,"1",
"980070",47000,"3",2882632,"1",
"980070",47000,"4",2882632,"1",
"980070",47000,"5",2882632,"1",
"900000",56904,"1",2882641,"1",
"900000",38000,"2",2882641,"1",
"900000",56513,"3",2882641,"1",
"900000",63061,"4",2882641,"1",
"900000",62005,"5",2882641,"1",
"980000",56904,"1",2882641,"1",
"980000",38000,"2",2882641,"1",
"980000",56513,"3",2882641,"1",
"980000",63061,"4",2882641,"1",
"980000",62005,"5",2882641,"1",
"980070",56904,"1",2882641,"1",
"980070",38000,"2",2882641,"1",
"980070",56513,"3",2882641,"1",
"980070",63061,"4",2882641,"1",
"980070",62005,"5",2882641,"1",
"900000",98174,"1",2882642,"1",
"900000",124337,"2",2882642,"1",
"900000",109087,"3",2882642,"1",
"900000",43953,"4",2882642,"1",
"900000",76107,"5",2882642,"1",
"980000",98174,"1",2882642,"1",
"980000",124337,"2",2882642,"1",
"980000",109087,"3",2882642,"1",
"980000",43953,"4",2882642,"1",
"980000",76107,"5",2882642,"1",
"980070",98174,"1",2882642,"1",
"980070",124337,"2",2882642,"1",
"980070",109087,"3",2882642,"1",
"980070",43953,"4",2882642,"1",
"980070",76107,"5",2882642,"1",
"900000",30536,"1",2882651,"1",
"900000",22363,"2",2882651,"1",
"900000",17357,"3",2882651,"1",
"900000",17000,"4",2882651,"1",
"900000",25325,"5",2882651,"1",
"900160",2510,"1",2882651,"1",
"900160",2627,"2",2882651,"1",
"900160",8344,"3",2882651,"1",
"900160",10527,"4",2882651,"1",
"900160",80153,"5",2882651,"1",
"980000",33046,"1",2882651,"1",
"980000",24990,"2",2882651,"1",
"980000",25701,"3",2882651,"1",
"980000",27527,"4",2882651,"1",
"980000",105478,"5",2882651,"1",
"980070",33046,"1",2882651,"1",
"980070",24990,"2",2882651,"1",
"980070",25701,"3",2882651,"1",
"980070",27527,"4",2882651,"1",
"980070",105478,"5",2882651,"1",
"900000",19800,"1",2882661,"1",
"900000",19800,"2",2882661,"1",
"900000",19800,"3",2882661,"1",
"900000",19800,"4",2882661,"1",
"900000",19800,"5",2882661,"1",
"900150",1200,"1",2882661,"1",
"900150",1200,"2",2882661,"1",
"900150",1200,"3",2882661,"1",
"900150",1200,"4",2882661,"1",
"900150",1200,"5",2882661,"1",
"980000",21000,"1",2882661,"1",
"980000",21000,"2",2882661,"1",
"980000",21000,"3",2882661,"1",
"980000",21000,"4",2882661,"1",
"980000",21000,"5",2882661,"1",
"980070",21000,"1",2882661,"1",
"980070",21000,"2",2882661,"1",
"980070",21000,"3",2882661,"1",
"980070",21000,"4",2882661,"1",
"980070",21000,"5",2882661,"1",
"900000",19800,"1",2882662,"1",
"900000",19800,"2",2882662,"1",
"900000",19800,"3",2882662,"1",
"900000",19800,"4",2882662,"1",
"900000",19800,"5",2882662,"1",
"900150",1200,"1",2882662,"1",
"900150",1200,"2",2882662,"1",
"900150",1200,"3",2882662,"1",
"900150",1200,"4",2882662,"1",
"900150",1200,"5",2882662,"1",
"980000",21000,"1",2882662,"1",
"980000",21000,"2",2882662,"1",
"980000",21000,"3",2882662,"1",
"980000",21000,"4",2882662,"1",
"980000",21000,"5",2882662,"1",
"980070",21000,"1",2882662,"1",
"980070",21000,"2",2882662,"1",
"980070",21000,"3",2882662,"1",
"980070",21000,"4",2882662,"1",
"980070",21000,"5",2882662,"1",
"900000",70000,"1",2882671,"1",
"900000",70000,"2",2882671,"1",
"900000",70000,"3",2882671,"1",
"900000",70000,"4",2882671,"1",
"900000",70000,"5",2882671,"1",
"900030",12059,"1",2882671,"1",
"900030",12059,"2",2882671,"1",
"900030",12059,"3",2882671,"1",
"900030",12059,"4",2882671,"1",
"900030",12059,"5",2882671,"1",
"900180",30,"1",2882671,"1",
"900180",30,"2",2882671,"1",
"900180",30,"3",2882671,"1",
"900180",30,"4",2882671,"1",
"900180",30,"5",2882671,"1",
"980000",82089,"1",2882671,"1",
"980000",82089,"2",2882671,"1",
"980000",82089,"3",2882671,"1",
"980000",82089,"4",2882671,"1",
"980000",82089,"5",2882671,"1",
"980070",88989,"1",2882671,"1",
"980070",88989,"2",2882671,"1",
"980070",88989,"3",2882671,"1",
"980070",88989,"4",2882671,"1",
"980070",88989,"5",2882671,"1",
"900000",70000,"1",2882672,"1",
"900000",70000,"2",2882672,"1",
"900000",70000,"3",2882672,"1",
"900000",70000,"4",2882672,"1",
"900000",70000,"5",2882672,"1",
"900030",12059,"1",2882672,"1",
"900030",12059,"2",2882672,"1",
"900030",12059,"3",2882672,"1",
"900030",12059,"4",2882672,"1",
"900030",12059,"5",2882672,"1",
"900180",30,"1",2882672,"1",
"900180",30,"2",2882672,"1",
"900180",30,"3",2882672,"1",
"900180",30,"4",2882672,"1",
"900180",30,"5",2882672,"1",
"980000",82089,"1",2882672,"1",
"980000",82089,"2",2882672,"1",
"980000",82089,"3",2882672,"1",
"980000",82089,"4",2882672,"1",
"980000",82089,"5",2882672,"1",
"980070",88989,"1",2882672,"1",
"980070",88989,"2",2882672,"1",
"980070",88989,"3",2882672,"1",
"980070",88989,"4",2882672,"1",
"980070",88989,"5",2882672,"1",
"800940",4674,"1",2882681,"1",
"800940",9218,"2",2882681,"1",
"800940",5812,"3",2882681,"1",
"800940",6358,"4",2882681,"1",
"800940",6439,"5",2882681,"1",
"900000",60000,"1",2882681,"1",
"900000",60000,"2",2882681,"1",
"900000",60000,"3",2882681,"1",
"900000",60000,"4",2882681,"1",
"900000",60000,"5",2882681,"1",
"900160",547,"1",2882681,"1",
"900160",30251,"2",2882681,"1",
"900160",7984,"3",2882681,"1",
"900160",11556,"4",2882681,"1",
"900160",12083,"5",2882681,"1",
"980000",60547,"1",2882681,"1",
"980000",90251,"2",2882681,"1",
"980000",67984,"3",2882681,"1",
"980000",71556,"4",2882681,"1",
"980000",72083,"5",2882681,"1",
"980070",60547,"1",2882681,"1",
"980070",90251,"2",2882681,"1",
"980070",67984,"3",2882681,"1",
"980070",71556,"4",2882681,"1",
"980070",72083,"5",2882681,"1",
"800940",10967,"1",2882682,"1","T"
"800940",10967,"2",2882682,"1","T"
"800940",10967,"3",2882682,"1","T"
"800940",10967,"4",2882682,"1","T"
"800940",10967,"5",2882682,"1","T"
"900000",60000,"1",2882682,"1",
"900000",60000,"2",2882682,"1",
"900000",60000,"3",2882682,"1",
"900000",60000,"4",2882682,"1",
"900000",60000,"5",2882682,"1",
"900160",16514,"1",2882682,"1",
"900160",30697,"2",2882682,"1",
"900160",5267,"3",2882682,"1",
"900160",27020,"4",2882682,"1",
"900160",87767,"5",2882682,"1",
"980000",76514,"1",2882682,"1",
"980000",90697,"2",2882682,"1",
"980000",65267,"3",2882682,"1",
"980000",87020,"4",2882682,"1",
"980000",147767,"5",2882682,"1",
"980070",76514,"1",2882682,"1",
"980070",90697,"2",2882682,"1",
"980070",65267,"3",2882682,"1",
"980070",87020,"4",2882682,"1",
"980070",147767,"5",2882682,"1",
"900000",230000,"1",2882711,"1",
"900000",230000,"2",2882711,"1",
"900000",230000,"3",2882711,"1",
"900000",230000,"4",2882711,"1",
"900000",230000,"5",2882711,"1",
"900180",50,"1",2882711,"1",
"900180",50,"2",2882711,"1",
"900180",50,"3",2882711,"1",
"900180",50,"4",2882711,"1",
"900180",50,"5",2882711,"1",
"980000",230050,"1",2882711,"1",
"980000",230050,"2",2882711,"1",
"980000",230050,"3",2882711,"1",
"980000",230050,"4",2882711,"1",
"980000",230050,"5",2882711,"1",
"980070",232550,"1",2882711,"1",
"980070",232550,"2",2882711,"1",
"980070",232550,"3",2882711,"1",
"980070",232550,"4",2882711,"1",
"980070",232550,"5",2882711,"1",
"900000",230000,"1",2882712,"1",
"900000",230000,"2",2882712,"1",
"900000",230000,"3",2882712,"1",
"900000",230000,"4",2882712,"1",
"900000",230000,"5",2882712,"1",
"900180",50,"1",2882712,"1",
"900180",50,"2",2882712,"1",
"900180",50,"3",2882712,"1",
"900180",50,"4",2882712,"1",
"900180",50,"5",2882712,"1",
"980000",230050,"1",2882712,"1",
"980000",230050,"2",2882712,"1",
"980000",230050,"3",2882712,"1",
"980000",230050,"4",2882712,"1",
"980000",230050,"5",2882712,"1",
"980070",232550,"1",2882712,"1",
"980070",232550,"2",2882712,"1",
"980070",232550,"3",2882712,"1",
"980070",232550,"4",2882712,"1",
"980070",232550,"5",2882712,"1",
"900000",14634,"1",2882731,"1",
"900000",10489,"2",2882731,"1",
"900000",14205,"3",2882731,"1",
"900000",10933,"4",2882731,"1",
"900000",10378,"5",2882731,"1",
"900030",14459,"1",2882731,"1",
"900030",14459,"2",2882731,"1",
"900030",14459,"3",2882731,"1",
"900030",14459,"4",2882731,"1",
"900030",14459,"5",2882731,"1",
"980000",29093,"1",2882731,"1",
"980000",24948,"2",2882731,"1",
"980000",28664,"3",2882731,"1",
"980000",25392,"4",2882731,"1",
"980000",24837,"5",2882731,"1",
"980070",29093,"1",2882731,"1",
"980070",24948,"2",2882731,"1",
"980070",28664,"3",2882731,"1",
"980070",25392,"4",2882731,"1",
"980070",24837,"5",2882731,"1",
"900000",12069,"1",2882732,"1",
"900000",13190,"2",2882732,"1",
"900000",12633,"3",2882732,"1",
"900000",10004,"4",2882732,"1",
"900000",10701,"5",2882732,"1",
"900030",14459,"1",2882732,"1",
"900030",14459,"2",2882732,"1",
"900030",14459,"3",2882732,"1",
"900030",14459,"4",2882732,"1",
"900030",14459,"5",2882732,"1",
"980000",26528,"1",2882732,"1",
"980000",27649,"2",2882732,"1",
"980000",27092,"3",2882732,"1",
"980000",24463,"4",2882732,"1",
"980000",25160,"5",2882732,"1",
"980070",26528,"1",2882732,"1",
"980070",27649,"2",2882732,"1",
"980070",27092,"3",2882732,"1",
"980070",24463,"4",2882732,"1",
"980070",25160,"5",2882732,"1",
"900000",35000,"1",2882741,"1",
"900000",35000,"2",2882741,"1",
"900000",35000,"3",2882741,"1",
"900000",35000,"4",2882741,"1",
"900000",35000,"5",2882741,"1",
"980000",35000,"1",2882741,"1",
"980000",35000,"2",2882741,"1",
"980000",35000,"3",2882741,"1",
"980000",35000,"4",2882741,"1",
"980000",35000,"5",2882741,"1",
"980070",35000,"1",2882741,"1",
"980070",35000,"2",2882741,"1",
"980070",35000,"3",2882741,"1",
"980070",35000,"4",2882741,"1",
"980070",35000,"5",2882741,"1",
"900000",35000,"1",2882742,"1",
"900000",35000,"2",2882742,"1",
"900000",35000,"3",2882742,"1",
"900000",35000,"4",2882742,"1",
"900000",35000,"5",2882742,"1",
"980000",35000,"1",2882742,"1",
"980000",35000,"2",2882742,"1",
"980000",35000,"3",2882742,"1",
"980000",35000,"4",2882742,"1",
"980000",35000,"5",2882742,"1",
"980070",35000,"1",2882742,"1",
"980070",35000,"2",2882742,"1",
"980070",35000,"3",2882742,"1",
"980070",35000,"4",2882742,"1",
"980070",35000,"5",2882742,"1",
"900000",53263,"1",2882751,"1",
"900000",54693,"2",2882751,"1",
"900000",51807,"3",2882751,"1",
"900000",53518,"4",2882751,"1",
"900000",59933,"5",2882751,"1",
"900190",10000,"1",2882751,"1",
"900190",10000,"2",2882751,"1",
"900190",10000,"3",2882751,"1",
"900190",10000,"4",2882751,"1",
"900190",10000,"5",2882751,"1",
"900200",23000,"1",2882751,"1",
"900200",23000,"2",2882751,"1",
"900200",23000,"3",2882751,"1",
"900200",23000,"4",2882751,"1",
"900200",23000,"5",2882751,"1",
"900210",6000,"1",2882751,"1",
"900210",6000,"2",2882751,"1",
"900210",6000,"3",2882751,"1",
"900210",6000,"4",2882751,"1",
"900210",6000,"5",2882751,"1",
"980000",92263,"1",2882751,"1",
"980000",93693,"2",2882751,"1",
"980000",90807,"3",2882751,"1",
"980000",92518,"4",2882751,"1",
"980000",98933,"5",2882751,"1",
"980070",92211,"1",2882751,"1",
"980070",93641,"2",2882751,"1",
"980070",90755,"3",2882751,"1",
"980070",92466,"4",2882751,"1",
"980070",98881,"5",2882751,"1",
"900000",57913,"1",2882752,"1",
"900000",53871,"2",2882752,"1",
"900000",53564,"3",2882752,"1",
"900000",58910,"4",2882752,"1",
"900000",53358,"5",2882752,"1",
"900190",10000,"1",2882752,"1",
"900190",10000,"2",2882752,"1",
"900190",10000,"3",2882752,"1",
"900190",10000,"4",2882752,"1",
"900190",10000,"5",2882752,"1",
"900200",23000,"1",2882752,"1",
"900200",23000,"2",2882752,"1",
"900200",23000,"3",2882752,"1",
"900200",23000,"4",2882752,"1",
"900200",23000,"5",2882752,"1",
"900210",6000,"1",2882752,"1",
"900210",6000,"2",2882752,"1",
"900210",6000,"3",2882752,"1",
"900210",6000,"4",2882752,"1",
"900210",6000,"5",2882752,"1",
"980000",96913,"1",2882752,"1",
"980000",92871,"2",2882752,"1",
"980000",92564,"3",2882752,"1",
"980000",97910,"4",2882752,"1",
"980000",92358,"5",2882752,"1",
"980070",96861,"1",2882752,"1",
"980070",92819,"2",2882752,"1",
"980070",92512,"3",2882752,"1",
"980070",97858,"4",2882752,"1",
"980070",92306,"5",2882752,"1",
"900000",40517,"1",2882762,"1",
"900000",40423,"2",2882762,"1",
"900000",43336,"3",2882762,"1",
"900000",47559,"4",2882762,"1",
"900000",48402,"5",2882762,"1",
"980000",40517,"1",2882762,"1",
"980000",40423,"2",2882762,"1",
"980000",43336,"3",2882762,"1",
"980000",47559,"4",2882762,"1",
"980000",48402,"5",2882762,"1",
"980070",40517,"1",2882762,"1",
"980070",40423,"2",2882762,"1",
"980070",43336,"3",2882762,"1",
"980070",47559,"4",2882762,"1",
"980070",48402,"5",2882762,"1",
"900030",30838,"1",2882771,"1",
"900030",30838,"2",2882771,"1",
"900030",30838,"3",2882771,"1",
"900030",30838,"4",2882771,"1",
"900030",30838,"5",2882771,"1",
"900170",1200,"1",2882771,"1",
"900170",1200,"2",2882771,"1",
"900170",1200,"3",2882771,"1",
"900170",1200,"4",2882771,"1",
"900170",1200,"5",2882771,"1",
"980000",32038,"1",2882771,"1",
"980000",32038,"2",2882771,"1",
"980000",32038,"3",2882771,"1",
"980000",32038,"4",2882771,"1",
"980000",32038,"5",2882771,"1",
"980070",31238,"1",2882771,"1",
"980070",31238,"2",2882771,"1",
"980070",31238,"3",2882771,"1",
"980070",31238,"4",2882771,"1",
"980070",31238,"5",2882771,"1",
"900030",30838,"1",2882772,"1",
"900030",30838,"2",2882772,"1",
"900030",30838,"3",2882772,"1",
"900030",30838,"4",2882772,"1",
"900030",30838,"5",2882772,"1",
"900170",1200,"1",2882772,"1",
"900170",1200,"2",2882772,"1",
"900170",1200,"3",2882772,"1",
"900170",1200,"4",2882772,"1",
"900170",1200,"5",2882772,"1",
"980000",32038,"1",2882772,"1",
"980000",32038,"2",2882772,"1",
"980000",32038,"3",2882772,"1",
"980000",32038,"4",2882772,"1",
"980000",32038,"5",2882772,"1",
"980070",31238,"1",2882772,"1",
"980070",31238,"2",2882772,"1",
"980070",31238,"3",2882772,"1",
"980070",31238,"4",2882772,"1",
"980070",31238,"5",2882772,"1",
"900000",107000,"1",2882801,"1",
"900000",107000,"2",2882801,"1",
"900000",107000,"3",2882801,"1",
"900000",107000,"4",2882801,"1",
"900000",107000,"5",2882801,"1",
"900180",1049,"1",2882801,"1",
"900180",1899,"2",2882801,"1",
"900180",1173,"3",2882801,"1",
"900180",1374,"4",2882801,"1",
"900180",1027,"5",2882801,"1",
"950002",7271,"1",2882801,"1",
"950002",7271,"2",2882801,"1",
"950002",7271,"3",2882801,"1",
"950002",7271,"4",2882801,"1",
"950002",7271,"5",2882801,"1",
"950012",3032,"1",2882801,"1",
"950012",3032,"2",2882801,"1",
"950012",3032,"3",2882801,"1",
"950012",3032,"4",2882801,"1",
"950012",3032,"5",2882801,"1",
"980000",108049,"1",2882801,"1",
"980000",108899,"2",2882801,"1",
"980000",108173,"3",2882801,"1",
"980000",108374,"4",2882801,"1",
"980000",108027,"5",2882801,"1",
"980070",101481,"1",2882801,"1",
"980070",102331,"2",2882801,"1",
"980070",101605,"3",2882801,"1",
"980070",101806,"4",2882801,"1",
"980070",101459,"5",2882801,"1",
"900000",107000,"1",2882802,"1",
"900000",107000,"2",2882802,"1",
"900000",107000,"3",2882802,"1",
"900000",107000,"4",2882802,"1",
"900000",107000,"5",2882802,"1",
"900180",1368,"1",2882802,"1",
"900180",1245,"2",2882802,"1",
"900180",1019,"3",2882802,"1",
"900180",1151,"4",2882802,"1",
"900180",1029,"5",2882802,"1",
"950002",7271,"1",2882802,"1",
"950002",7271,"2",2882802,"1",
"950002",7271,"3",2882802,"1",
"950002",7271,"4",2882802,"1",
"950002",7271,"5",2882802,"1",
"950012",3032,"1",2882802,"1",
"950012",3032,"2",2882802,"1",
"950012",3032,"3",2882802,"1",
"950012",3032,"4",2882802,"1",
"950012",3032,"5",2882802,"1",
"980000",108368,"1",2882802,"1",
"980000",108245,"2",2882802,"1",
"980000",108019,"3",2882802,"1",
"980000",108151,"4",2882802,"1",
"980000",108029,"5",2882802,"1",
"980070",101800,"1",2882802,"1",
"980070",101677,"2",2882802,"1",
"980070",101451,"3",2882802,"1",
"980070",101583,"4",2882802,"1",
"980070",101461,"5",2882802,"1",
"900000",180000,"1",2882811,"1",
"900000",180000,"2",2882811,"1",
"900000",180000,"3",2882811,"1",
"900000",180000,"4",2882811,"1",
"900000",180000,"5",2882811,"1",
"980000",180000,"1",2882811,"1",
"980000",180000,"2",2882811,"1",
"980000",180000,"3",2882811,"1",
"980000",180000,"4",2882811,"1",
"980000",180000,"5",2882811,"1",
"980070",185300,"1",2882811,"1",
"980070",185300,"2",2882811,"1",
"980070",185300,"3",2882811,"1",
"980070",185300,"4",2882811,"1",
"980070",185300,"5",2882811,"1",
"900000",180000,"1",2882812,"1",
"900000",180000,"2",2882812,"1",
"900000",180000,"3",2882812,"1",
"900000",180000,"4",2882812,"1",
"900000",180000,"5",2882812,"1",
"980000",180000,"1",2882812,"1",
"980000",180000,"2",2882812,"1",
"980000",180000,"3",2882812,"1",
"980000",180000,"4",2882812,"1",
"980000",180000,"5",2882812,"1",
"980070",185300,"1",2882812,"1",
"980070",185300,"2",2882812,"1",
"980070",185300,"3",2882812,"1",
"980070",185300,"4",2882812,"1",
"980070",185300,"5",2882812,"1",
"900000",40000,"1",2882841,"1",
"900000",40000,"2",2882841,"1",
"900000",40000,"3",2882841,"1",
"900000",40000,"4",2882841,"1",
"900000",40000,"5",2882841,"1",
"900210",900,"1",2882841,"1",
"900210",900,"2",2882841,"1",
"900210",900,"3",2882841,"1",
"900210",900,"4",2882841,"1",
"900210",900,"5",2882841,"1",
"980000",40900,"1",2882841,"1",
"980000",40900,"2",2882841,"1",
"980000",40900,"3",2882841,"1",
"980000",40900,"4",2882841,"1",
"980000",40900,"5",2882841,"1",
"980070",42320,"1",2882841,"1",
"980070",42320,"2",2882841,"1",
"980070",42320,"3",2882841,"1",
"980070",42320,"4",2882841,"1",
"980070",42320,"5",2882841,"1",
"900000",40000,"1",2882842,"1",
"900000",40000,"2",2882842,"1",
"900000",40000,"3",2882842,"1",
"900000",40000,"4",2882842,"1",
"900000",40000,"5",2882842,"1",
"900210",900,"1",2882842,"1",
"900210",900,"2",2882842,"1",
"900210",900,"3",2882842,"1",
"900210",900,"4",2882842,"1",
"900210",900,"5",2882842,"1",
"980000",40900,"1",2882842,"1",
"980000",40900,"2",2882842,"1",
"980000",40900,"3",2882842,"1",
"980000",40900,"4",2882842,"1",
"980000",40900,"5",2882842,"1",
"980070",42320,"1",2882842,"1",
"980070",42320,"2",2882842,"1",
"980070",42320,"3",2882842,"1",
"980070",42320,"4",2882842,"1",
"980070",42320,"5",2882842,"1",
"900000",13000,"1",2882851,"1",
"900000",13000,"2",2882851,"1",
"900000",13000,"3",2882851,"1",
"900000",13000,"4",2882851,"1",
"900000",13000,"5",2882851,"1",
"900030",1646,"1",2882851,"1",
"900030",1956,"2",2882851,"1",
"900030",2194,"3",2882851,"1",
"900030",2050,"4",2882851,"1",
"900030",2168,"5",2882851,"1",
"950002",813,"1",2882851,"1",
"950002",813,"2",2882851,"1",
"950002",813,"3",2882851,"1",
"950002",813,"4",2882851,"1",
"950002",813,"5",2882851,"1",
"950012",569,"1",2882851,"1",
"950012",569,"2",2882851,"1",
"950012",569,"3",2882851,"1",
"950012",569,"4",2882851,"1",
"950012",569,"5",2882851,"1",
"980000",14646,"1",2882851,"1",
"980000",14956,"2",2882851,"1",
"980000",15194,"3",2882851,"1",
"980000",15050,"4",2882851,"1",
"980000",15168,"5",2882851,"1",
"980070",13532,"1",2882851,"1",
"980070",13842,"2",2882851,"1",
"980070",14080,"3",2882851,"1",
"980070",13936,"4",2882851,"1",
"980070",14054,"5",2882851,"1",
"900000",13000,"1",2882852,"1",
"900000",13000,"2",2882852,"1",
"900000",13000,"3",2882852,"1",
"900000",13000,"4",2882852,"1",
"900000",13000,"5",2882852,"1",
"900030",2074,"1",2882852,"1",
"900030",1890,"2",2882852,"1",
"900030",2166,"3",2882852,"1",
"900030",1936,"4",2882852,"1",
"900030",2136,"5",2882852,"1",
"950002",813,"1",2882852,"1",
"950002",813,"2",2882852,"1",
"950002",813,"3",2882852,"1",
"950002",813,"4",2882852,"1",
"950002",813,"5",2882852,"1",
"950012",569,"1",2882852,"1",
"950012",569,"2",2882852,"1",
"950012",569,"3",2882852,"1",
"950012",569,"4",2882852,"1",
"950012",569,"5",2882852,"1",
"980000",15074,"1",2882852,"1",
"980000",14890,"2",2882852,"1",
"980000",15166,"3",2882852,"1",
"980000",14936,"4",2882852,"1",
"980000",15136,"5",2882852,"1",
"980070",13960,"1",2882852,"1",
"980070",13776,"2",2882852,"1",
"980070",14052,"3",2882852,"1",
"980070",13822,"4",2882852,"1",
"980070",14022,"5",2882852,"1",
"900030",25487,"1",2882881,"1",
"900030",25487,"2",2882881,"1",
"900030",25487,"3",2882881,"1",
"900030",25487,"4",2882881,"1",
"900030",25487,"5",2882881,"1",
"980000",25487,"1",2882881,"1",
"980000",25487,"2",2882881,"1",
"980000",25487,"3",2882881,"1",
"980000",25487,"4",2882881,"1",
"980000",25487,"5",2882881,"1",
"980070",25487,"1",2882881,"1",
"980070",25487,"2",2882881,"1",
"980070",25487,"3",2882881,"1",
"980070",25487,"4",2882881,"1",
"980070",25487,"5",2882881,"1",
"900030",25487,"1",2882882,"1",
"900030",25487,"2",2882882,"1",
"900030",25487,"3",2882882,"1",
"900030",25487,"4",2882882,"1",
"900030",25487,"5",2882882,"1",
"980000",25487,"1",2882882,"1",
"980000",25487,"2",2882882,"1",
"980000",25487,"3",2882882,"1",
"980000",25487,"4",2882882,"1",
"980000",25487,"5",2882882,"1",
"980070",25487,"1",2882882,"1",
"980070",25487,"2",2882882,"1",
"980070",25487,"3",2882882,"1",
"980070",25487,"4",2882882,"1",
"980070",25487,"5",2882882,"1",
"900000",50000,"1",2882891,"1",
"900000",50000,"2",2882891,"1",
"900000",50000,"3",2882891,"1",
"900000",50000,"4",2882891,"1",
"900000",50000,"5",2882891,"1",
"980000",50000,"1",2882891,"1",
"980000",50000,"2",2882891,"1",
"980000",50000,"3",2882891,"1",
"980000",50000,"4",2882891,"1",
"980000",50000,"5",2882891,"1",
"980070",50690,"1",2882891,"1",
"980070",50690,"2",2882891,"1",
"980070",50690,"3",2882891,"1",
"980070",50690,"4",2882891,"1",
"980070",50690,"5",2882891,"1",
"900000",50000,"1",2882892,"1",
"900000",50000,"2",2882892,"1",
"900000",50000,"3",2882892,"1",
"900000",50000,"4",2882892,"1",
"900000",50000,"5",2882892,"1",
"980000",50000,"1",2882892,"1",
"980000",50000,"2",2882892,"1",
"980000",50000,"3",2882892,"1",
"980000",50000,"4",2882892,"1",
"980000",50000,"5",2882892,"1",
"980070",50690,"1",2882892,"1",
"980070",50690,"2",2882892,"1",
"980070",50690,"3",2882892,"1",
"980070",50690,"4",2882892,"1",
"980070",50690,"5",2882892,"1",
"900000",195000,"1",2882911,"1",
"900000",195000,"2",2882911,"1",
"900000",195000,"3",2882911,"1",
"900000",195000,"4",2882911,"1",
"900000",195000,"5",2882911,"1",
"900180",35,"1",2882911,"1",
"900180",4,"2",2882911,"1",
"900180",495,"3",2882911,"1",
"900180",18,"4",2882911,"1",
"900180",105,"5",2882911,"1",
"980000",195035,"1",2882911,"1",
"980000",195004,"2",2882911,"1",
"980000",195495,"3",2882911,"1",
"980000",195018,"4",2882911,"1",
"980000",195105,"5",2882911,"1",
"980070",194135,"1",2882911,"1",
"980070",194104,"2",2882911,"1",
"980070",194595,"3",2882911,"1",
"980070",194118,"4",2882911,"1",
"980070",194205,"5",2882911,"1",
"900000",195000,"1",2882912,"1",
"900000",195000,"2",2882912,"1",
"900000",195000,"3",2882912,"1",
"900000",195000,"4",2882912,"1",
"900000",195000,"5",2882912,"1",
"900180",950,"1",2882912,"1",
"900180",103,"2",2882912,"1",
"900180",4,"3",2882912,"1",
"900180",119,"4",2882912,"1",
"900180",26,"5",2882912,"1",
"980000",195950,"1",2882912,"1",
"980000",195103,"2",2882912,"1",
"980000",195004,"3",2882912,"1",
"980000",195119,"4",2882912,"1",
"980000",195026,"5",2882912,"1",
"980070",195050,"1",2882912,"1",
"980070",194203,"2",2882912,"1",
"980070",194104,"3",2882912,"1",
"980070",194219,"4",2882912,"1",
"980070",194126,"5",2882912,"1",
"900000",418334,"1",2882961,"1","T"
"900000",418334,"2",2882961,"1","T"
"900000",418334,"3",2882961,"1","T"
"900000",418334,"4",2882961,"1","T"
"900000",418334,"5",2882961,"1","T"
"900030",10859,"1",2882961,"1",
"900030",10859,"2",2882961,"1",
"900030",10859,"3",2882961,"1",
"900030",10859,"4",2882961,"1",
"900030",10859,"5",2882961,"1",
"900180",4046,"1",2882961,"1",
"900180",4083,"2",2882961,"1",
"900180",4084,"3",2882961,"1",
"900180",4147,"4",2882961,"1",
"900180",4113,"5",2882961,"1",
"900190",2500,"1",2882961,"1",
"900190",2500,"2",2882961,"1",
"900190",2500,"3",2882961,"1",
"900190",2500,"4",2882961,"1",
"900190",2500,"5",2882961,"1",
"980000",435788,"1",2882961,"1","T"
"980000",435788,"2",2882961,"1","T"
"980000",435788,"3",2882961,"1","T"
"980000",435788,"4",2882961,"1","T"
